Zone,weekday,hour,rides,avg_trip_miles,avg_fare,avg_driver_pay
College Point,Thursday,17,267,5.167322097378277,23.525355805243443,21.118426966292134
College Point,Thursday,18,215,4.964925581395349,20.81925581395349,18.35372093023256
College Point,Thursday,19,235,4.962229787234043,20.274127659574468,18.090510638297875
College Point,Thursday,20,221,5.330669683257918,21.450135746606332,18.462986425339366
College Point,Thursday,21,200,5.608785,22.2594,18.4912
College Point,Thursday,22,176,6.24534090909091,22.593693181818182,19.981704545454544
College Point,Thursday,23,198,6.9990555555555565,23.791262626262625,20.35787878787879
College Point,Tuesday,0,108,7.560935185185185,28.23898148148148,23.18472222222222
College Point,Tuesday,1,56,6.828178571428571,24.019821428571426,20.35928571428571
College Point,Tuesday,2,32,5.2605,19.279062500000002,15.9046875
College Point,Tuesday,3,88,6.086534090909091,22.52534090909091,17.89
College Point,Tuesday,4,99,6.269949494949495,25.40010101010101,19.426161616161618
College Point,Tuesday,5,137,6.614978102189781,27.823138686131387,22.408102189781022
College Point,Tuesday,6,236,5.714161016949152,27.273220338983048,22.981567796610168
College Point,Tuesday,7,345,5.352101449275362,29.452608695652174,25.582202898550726
College Point,Tuesday,8,395,4.797437974683544,26.11913924050633,22.87415189873418
College Point,Tuesday,9,357,5.135313725490196,25.247703081232494,22.005546218487396
College Point,Tuesday,10,229,5.428458515283842,25.261528384279476,20.706724890829694
College Point,Tuesday,11,230,4.395882608695652,20.155478260869565,16.88491304347826
College Point,Tuesday,12,232,5.182823275862069,22.423060344827583,19.019310344827584
College Point,Tuesday,13,221,5.925674208144796,26.09294117647059,22.710452488687785
College Point,Tuesday,14,285,4.9828210526315795,24.51677192982456,21.007298245614034
College Point,Tuesday,15,279,5.6394946236559145,27.134659498207885,23.93426523297491
College Point,Tuesday,16,262,4.795034351145038,22.37553435114504,20.056297709923665
College Point,Tuesday,17,229,4.76703056768559,22.351921397379915,20.37772925764192
College Point,Tuesday,18,182,4.178302197802198,19.13318681318681,17.35532967032967
College Point,Tuesday,19,152,5.272282894736842,21.728815789473686,18.780526315789473
College Point,Tuesday,20,161,5.092142857142857,20.4032298136646,17.75472049689441
College Point,Tuesday,21,144,5.641076388888889,20.56548611111111,18.54958333333333
College Point,Tuesday,22,136,5.3708382352941175,19.967279411764707,18.04639705882353
College Point,Tuesday,23,152,6.819927631578946,22.894736842105264,20.66348684210526
College Point,Wednesday,0,76,5.735250000000001,21.73157894736842,17.931842105263158
College Point,Wednesday,1,43,7.9150465116279065,27.55604651162791,22.840232558139533
College Point,Wednesday,2,41,6.736341463414634,23.23780487804878,19.287804878048778
College Point,Wednesday,3,61,6.428885245901639,22.352459016393443,18.909508196721312
College Point,Wednesday,4,86,6.426081395348837,24.134186046511626,18.98186046511628
College Point,Wednesday,5,110,6.9917727272727275,25.735545454545452,21.50163636363636
College Point,Wednesday,6,249,5.854244979919679,25.55212851405623,21.811365461847387
College Point,Wednesday,7,380,4.593418421052632,24.96805263157895,21.69463157894737
College Point,Wednesday,8,381,4.400737532808399,23.078241469816273,20.3751968503937
College Point,Wednesday,9,346,5.143554913294798,23.896734104046246,20.7943063583815
College Point,Wednesday,10,272,5.200058823529411,24.132279411764703,20.054926470588235
College Point,Wednesday,11,184,5.124048913043478,22.378804347826087,19.140054347826087
College Point,Wednesday,12,212,5.943584905660377,24.537877358490565,20.978254716981134
College Point,Wednesday,13,227,5.012198237885462,22.3584140969163,18.568590308370045
College Point,Wednesday,14,303,5.21313201320132,24.449504950495047,21.544224422442245
College Point,Wednesday,15,266,5.892270676691729,28.847293233082706,24.808984962406015
College Point,Wednesday,16,228,4.947258771929824,23.065570175438594,20.287236842105262
College Point,Wednesday,17,199,5.246859296482412,23.69748743718593,21.599798994974872
College Point,Wednesday,18,164,5.0456768292682925,22.44201219512195,20.171951219512195
College Point,Wednesday,19,162,4.591876543209876,19.578024691358024,17.24043209876543
College Point,Wednesday,20,146,5.200479452054794,20.22417808219178,17.348287671232875
College Point,Wednesday,21,147,5.765034013605442,20.895034013605443,18.59482993197279
College Point,Wednesday,22,131,6.397610687022901,23.80351145038168,20.366717557251906
College Point,Wednesday,23,177,6.660039548022599,22.29531073446328,19.61011299435028
Columbia Street,Friday,0,26,4.196038461538461,18.375384615384615,14.975384615384616
Columbia Street,Friday,1,11,3.4318181818181817,18.242727272727276,13.942727272727273
Columbia Street,Friday,2,4,5.272,20.3425,17.1025
Columbia Street,Friday,3,9,10.094444444444445,36.70222222222222,27.54222222222222
Columbia Street,Friday,4,18,11.197944444444444,39.12166666666667,28.54222222222222
Columbia Street,Friday,5,36,7.385833333333333,30.842499999999998,22.361944444444443
Columbia Street,Friday,6,69,5.248550724637681,27.840579710144926,18.347101449275364
Columbia Street,Friday,7,120,4.5008,25.876666666666665,19.538166666666665
Columbia Street,Friday,8,143,4.12265034965035,25.99727272727273,18.744615384615386
Columbia Street,Friday,9,112,3.900607142857143,24.250892857142855,18.25776785714286
Columbia Street,Friday,10,91,3.8553956043956044,23.044175824175824,17.178791208791207
Columbia Street,Friday,11,83,4.544144578313253,25.794337349397587,18.887590361445785
Columbia Street,Friday,12,79,4.9248734177215185,27.226835443037977,20.37481012658228
Columbia Street,Friday,13,88,5.519181818181818,32.896477272727275,24.355795454545454
Columbia Street,Friday,14,95,4.6354,31.45515789473684,22.764526315789475
Columbia Street,Friday,15,95,3.6578,25.43115789473684,18.90094736842105
Columbia Street,Friday,16,125,3.618544,24.92344,19.90888
Columbia Street,Friday,17,141,3.854326241134752,25.46510638297872,20.221560283687943
Columbia Street,Friday,18,199,3.6767688442211055,23.952261306532662,18.796633165829146
Columbia Street,Friday,19,168,2.977982142857143,19.197261904761906,14.556249999999999
Columbia Street,Friday,20,155,3.1254,18.100322580645162,14.182580645161291
Columbia Street,Friday,21,177,4.141937853107345,23.246949152542374,17.60271186440678
Columbia Street,Friday,22,197,4.20371573604061,21.694467005076145,17.27279187817259
Columbia Street,Friday,23,157,4.367834394904459,22.19751592356688,16.97089171974522
Columbia Street,Monday,0,13,3.818307692307692,17.31153846153846,13.71
Columbia Street,Monday,1,9,4.512666666666666,17.427777777777777,15.67888888888889
Columbia Street,Monday,2,7,5.491428571428571,20.775714285714287,15.495714285714286
Columbia Street,Monday,3,8,6.882625,23.945,18.06375
Columbia Street,Monday,4,7,7.916142857142858,35.86571428571428,24.592857142857145
Columbia Street,Monday,5,18,9.652055555555556,43.906666666666666,30.168333333333333
Columbia Street,Monday,6,39,8.071153846153846,37.673846153846156,26.509230769230772
Columbia Street,Monday,7,64,5.558109375,28.54296875,22.36859375
Columbia Street,Monday,8,73,4.923068493150685,28.4958904109589,22.23109589041096
Columbia Street,Monday,9,82,4.919512195121951,25.545365853658534,20.467682926829266
Columbia Street,Monday,10,76,4.809473684210526,25.32934210526316,18.733815789473685
Columbia Street,Monday,11,51,3.54056862745098,21.53686274509804,15.473333333333333
Columbia Street,Monday,12,52,5.288076923076924,25.11923076923077,19.267692307692307
Columbia Street,Monday,13,66,4.202121212121212,23.371363636363636,17.85787878787879
Columbia Street,Monday,14,69,4.783072463768116,27.85840579710145,20.23333333333333
Columbia Street,Monday,15,55,6.1459636363636365,32.157636363636364,23.515272727272727
Columbia Street,Monday,16,63,4.786412698412698,27.81111111111111,20.492698412698413
Columbia Street,Monday,17,73,4.4057808219178085,25.322739726027397,20.57698630136986
Columbia Street,Monday,18,84,3.484714285714286,22.16845238095238,16.078690476190474
Columbia Street,Monday,19,54,5.180574074074074,24.033703703703704,17.41722222222222
Columbia Street,Monday,20,58,3.9127241379310345,19.267068965517243,15.222758620689655
Columbia Street,Monday,21,74,3.887202702702703,20.63608108108108,15.487432432432431
Columbia Street,Monday,22,45,3.9979777777777774,19.62488888888889,15.251333333333335
Columbia Street,Monday,23,42,3.914333333333334,18.454285714285714,13.84642857142857
Columbia Street,Saturday,0,95,5.600136842105264,22.23378947368421,18.61178947368421
Columbia Street,Saturday,1,48,5.080895833333334,20.835416666666667,17.617708333333333
Columbia Street,Saturday,2,28,6.178642857142857,22.260357142857142,19.30035714285714
Columbia Street,Saturday,3,17,4.426588235294117,18.215294117647062,15.474117647058824
Columbia Street,Saturday,4,25,6.31604,26.3352,18.6944
Columbia Street,Saturday,5,17,11.054117647058822,40.19176470588235,28.091764705882355
Columbia Street,Saturday,6,40,8.125125,34.346,24.12775
Columbia Street,Saturday,7,40,4.7932749999999995,22.9155,17.204
Columbia Street,Saturday,8,77,5.175792207792208,22.985454545454544,17.59090909090909
Columbia Street,Saturday,9,142,3.445387323943662,18.389577464788733,13.856760563380282
Columbia Street,Saturday,10,155,2.966032258064516,18.211935483870967,13.524387096774195
Columbia Street,Saturday,11,123,3.8349268292682925,21.584715447154473,16.60869918699187
Columbia Street,Saturday,12,135,3.929348148148148,22.93111111111111,17.636444444444447
Columbia Street,Saturday,13,128,4.64875,25.592578125,19.621953125
Columbia Street,Saturday,14,138,4.777913043478261,25.70507246376812,19.457246376811593
Columbia Street,Saturday,15,147,4.463272108843538,24.26034013605442,19.193333333333335
Columbia Street,Saturday,16,115,3.844121739130435,20.735739130434784,17.389739130434783
Columbia Street,Saturday,17,169,4.170828402366864,23.820887573964498,19.291656804733726
Columbia Street,Saturday,18,203,3.6878275862068968,23.244039408866996,17.336354679802955
Columbia Street,Saturday,19,197,3.8511725888324877,22.891573604060916,17.610507614213198
Columbia Street,Saturday,20,187,4.125689839572193,22.00245989304813,17.041497326203206
Columbia Street,Saturday,21,176,4.126318181818181,21.573238636363637,16.736136363636362
Columbia Street,Saturday,22,195,4.176123076923077,21.604307692307692,16.58025641025641
Columbia Street,Saturday,23,170,4.4948,22.471470588235295,17.90270588235294
Columbia Street,Sunday,0,81,4.999876543209877,20.817777777777778,16.904074074074074
Columbia Street,Sunday,1,36,5.1379166666666665,21.635,17.370833333333334
Columbia Street,Sunday,2,22,4.173045454545455,20.56681818181818,15.154545454545454
Columbia Street,Sunday,3,16,7.06325,26.373125,20.361875
Columbia Street,Sunday,4,12,10.14575,39.034166666666664,27.801666666666666
Columbia Street,Sunday,5,11,7.323636363636364,33.97090909090909,23.39909090909091
Columbia Street,Sunday,6,15,9.918866666666666,49.686,33.75866666666666
Columbia Street,Sunday,7,27,6.997148148148148,27.839629629629627,20.56814814814815
Columbia Street,Sunday,8,36,4.713166666666667,20.363333333333333,16.805833333333332
Columbia Street,Sunday,9,60,4.851733333333333,21.5585,16.962833333333332
Columbia Street,Sunday,10,53,3.8524528301886796,20.441698113207547,14.53811320754717
Columbia Street,Sunday,11,45,6.27288888888889,26.213555555555555,21.087777777777777
Columbia Street,Sunday,12,63,5.013587301587301,25.322063492063492,18.56111111111111
Columbia Street,Sunday,13,59,5.6172881355932205,27.521525423728814,21.451525423728814
Columbia Street,Sunday,14,56,5.716035714285715,28.884999999999998,21.572321428571428
Columbia Street,Sunday,15,76,4.467289473684211,26.117894736842107,19.825
Columbia Street,Sunday,16,61,6.997180327868852,31.077868852459016,24.589180327868853
Columbia Street,Sunday,17,72,3.8021249999999998,20.37902777777778,16.589861111111112
Columbia Street,Sunday,18,60,3.8354166666666667,20.953166666666668,16.846666666666668
Columbia Street,Sunday,19,60,4.402533333333333,22.706000000000003,17.395333333333333
Columbia Street,Sunday,20,74,3.524,19.01418918918919,14.420405405405404
Columbia Street,Sunday,21,66,4.132863636363637,18.452272727272724,15.49469696969697
Columbia Street,Sunday,22,53,4.432094339622641,19.511509433962264,16.633584905660378
Columbia Street,Sunday,23,32,4.7791875,19.8625,16.216562500000002
Columbia Street,Thursday,0,59,4.442830508474576,30.53372881355932,24.726271186440677
Columbia Street,Thursday,1,51,4.737372549019608,36.31137254901961,29.930196078431372
Columbia Street,Thursday,2,30,5.9458,36.16433333333334,31.380333333333333
Columbia Street,Thursday,3,23,7.390086956521739,33.76608695652174,24.040434782608692
Columbia Street,Thursday,4,23,11.002260869565218,40.587391304347825,28.482608695652175
Columbia Street,Thursday,5,32,7.933125,32.435625,22.7071875
Columbia Street,Thursday,6,58,5.6065000000000005,27.84603448275862,20.157241379310342
Columbia Street,Thursday,7,134,5.524164179104477,32.835447761194025,23.75507462686567
Columbia Street,Thursday,8,162,5.1438703703703705,31.158456790123456,23.128333333333334
Columbia Street,Thursday,9,145,4.175696551724138,25.583448275862068,20.20937931034483
Columbia Street,Thursday,10,93,4.390989247311828,25.67483870967742,18.904193548387095
Columbia Street,Thursday,11,68,5.92535294117647,30.554264705882353,23.199117647058824
Columbia Street,Thursday,12,91,4.3807802197802195,24.454835164835163,18.31
Columbia Street,Thursday,13,73,5.341534246575343,26.52054794520548,20.855753424657536
Columbia Street,Thursday,14,85,5.431129411764706,31.899058823529412,22.849411764705884
Columbia Street,Thursday,15,75,4.524773333333333,27.1072,19.795066666666667
Columbia Street,Thursday,16,85,4.21364705882353,25.21835294117647,20.16729411764706
Columbia Street,Thursday,17,110,3.553209090909091,26.47409090909091,20.976636363636363
Columbia Street,Thursday,18,134,3.831365671641791,24.60858208955224,19.757313432835822
Columbia Street,Thursday,19,106,4.166650943396227,22.07188679245283,16.78330188679245
Columbia Street,Thursday,20,127,4.090488188976377,21.360708661417323,16.06425196850394
Columbia Street,Thursday,21,143,3.876713286713287,20.51118881118881,15.649440559440558
Columbia Street,Thursday,22,107,4.052822429906542,20.768971962616824,16.60570093457944
Columbia Street,Thursday,23,59,5.2143389830508475,23.837288135593223,18.777118644067794
Columbia Street,Tuesday,0,11,4.478090909090909,17.708181818181817,14.50090909090909
Columbia Street,Tuesday,1,2,4.4415,21.145000000000003,14.465
Columbia Street,Tuesday,2,4,6.68075,22.4075,18.5425
Columbia Street,Tuesday,3,3,12.401666666666666,49.30666666666667,31.213333333333335
Columbia Street,Tuesday,4,16,14.173187500000001,53.02625,36.7775
Columbia Street,Tuesday,5,34,11.388058823529413,47.60588235294117,33.69764705882353
Columbia Street,Tuesday,6,56,6.885285714285715,39.55482142857143,27.169821428571428
Columbia Street,Tuesday,7,102,5.7535686274509805,34.54921568627451,25.85264705882353
Columbia Street,Tuesday,8,135,4.829096296296297,33.61022222222222,24.836296296296297
Columbia Street,Tuesday,9,141,4.642553191489362,28.856737588652482,22.43177304964539
Columbia Street,Tuesday,10,69,5.109565217391304,28.115072463768115,21.296521739130434
Columbia Street,Tuesday,11,73,5.387835616438356,28.863835616438354,21.60095890410959
Columbia Street,Tuesday,12,53,5.06422641509434,27.753396226415095,20.49679245283019
Columbia Street,Tuesday,13,75,4.521986666666667,27.65706666666667,20.444399999999998
Columbia Street,Tuesday,14,66,4.001621212121212,25.199848484848484,19.567272727272726
Columbia Street,Tuesday,15,61,4.071229508196721,26.847213114754098,19.465737704918034
Columbia Street,Tuesday,16,85,4.346929411764705,26.637529411764707,20.036117647058823
Columbia Street,Tuesday,17,104,3.2957596153846156,22.907403846153844,17.045673076923077
Columbia Street,Tuesday,18,107,3.8127476635514017,24.051869158878507,18.47588785046729
Columbia Street,Tuesday,19,78,3.589923076923077,20.562179487179485,15.46525641025641
Columbia Street,Tuesday,20,89,4.523112359550562,21.957303370786516,16.835842696629214
Columbia Street,Tuesday,21,90,3.548433333333333,19.105666666666668,14.628555555555554
Columbia Street,Tuesday,22,68,4.441044117647059,19.944411764705883,15.87014705882353
Columbia Street,Tuesday,23,27,4.16362962962963,19.357037037037035,16.1537037037037
Columbia Street,Wednesday,0,11,3.7058181818181812,17.493636363636366,12.756363636363636
Columbia Street,Wednesday,1,4,3.0985,15.3375,12.3425
Columbia Street,Wednesday,2,6,4.5755,18.408333333333335,16.363333333333333
Columbia Street,Wednesday,3,6,10.256666666666666,31.798333333333336,27.866666666666664
Columbia Street,Wednesday,4,14,11.699857142857143,46.64357142857143,33.44285714285714
Columbia Street,Wednesday,5,28,6.034035714285714,26.134999999999998,19.734285714285715
Columbia Street,Wednesday,6,69,4.618,25.843188405797104,18.164782608695653
Columbia Street,Wednesday,7,113,4.5103805309734515,29.053716814159294,21.095309734513275
Columbia Street,Wednesday,8,136,4.8251985294117645,32.002941176470586,24.331470588235295
Columbia Street,Wednesday,9,130,4.5697230769230766,27.97607692307692,21.434076923076923
Columbia Street,Wednesday,10,82,4.7372804878048775,28.61329268292683,20.377926829268294
Columbia Street,Wednesday,11,81,4.490333333333333,25.535185185185185,19.297407407407405
Columbia Street,Wednesday,12,68,5.117911764705882,29.86455882352941,21.162647058823527
Columbia Street,Wednesday,13,57,5.669105263157895,28.32438596491228,19.94964912280702
Columbia Street,Wednesday,14,60,4.758633333333333,30.074333333333335,20.655166666666666
Columbia Street,Wednesday,15,73,2.916356164383562,20.539863013698632,15.742465753424659
Columbia Street,Wednesday,16,69,3.2939420289855073,22.467391304347824,16.497101449275362
Columbia Street,Wednesday,17,106,4.469028301886793,30.278962264150945,22.675094339622643
Columbia Street,Wednesday,18,102,4.111480392156863,26.54029411764706,20.47441176470588
Columbia Street,Wednesday,19,90,4.028311111111111,23.522333333333336,17.16711111111111
Columbia Street,Wednesday,20,110,3.5564818181818185,20.44909090909091,15.379545454545454
Columbia Street,Wednesday,21,117,3.616376068376068,19.641965811965814,15.1908547008547
Columbia Street,Wednesday,22,119,4.215344537815126,19.800420168067227,15.271176470588236
Columbia Street,Wednesday,23,44,4.641363636363637,22.000454545454545,17.670454545454547
Coney Island,Friday,0,173,5.261768786127167,19.042369942196533,16.688381502890174
Coney Island,Friday,1,102,5.214823529411765,19.119313725490198,16.628529411764706
Coney Island,Friday,2,96,5.322541666666667,19.4821875,16.461354166666666
Coney Island,Friday,3,74,6.031175675675676,20.885675675675675,17.567702702702704
Coney Island,Friday,4,133,7.6896165413533835,27.179097744360902,22.088947368421053
Coney Island,Friday,5,221,6.710565610859729,24.147239819004525,20.29316742081448
Coney Island,Friday,6,447,6.184948545861298,24.212438478747202,21.125906040268458
Coney Island,Friday,7,820,5.170124390243903,25.105073170731707,20.788451219512194
Coney Island,Friday,8,920,4.542642391304348,21.304097826086956,18.28166304347826
Coney Island,Friday,9,634,4.67416403785489,21.236624605678234,17.914195583596214
Coney Island,Friday,10,540,5.180499999999999,22.67222222222222,18.959962962962962
Coney Island,Friday,11,493,5.295539553752535,22.988864097363084,19.95269776876268
Coney Island,Friday,12,522,4.583415708812261,20.964693486590036,18.02756704980843
Coney Island,Friday,13,549,4.160806921675774,20.358360655737705,17.648615664845174
Coney Island,Friday,14,708,3.8331850282485878,20.40382768361582,17.676101694915253
Coney Island,Friday,15,620,3.8123532258064516,20.07501612903226,16.834016129032257
Coney Island,Friday,16,665,4.112172932330827,20.10524812030075,17.55190977443609
Coney Island,Friday,17,694,4.0346512968299715,19.078659942363114,16.99255043227666
Coney Island,Friday,18,666,4.46265015015015,20.224864864864866,17.357687687687687
Coney Island,Friday,19,583,4.5601269296741,19.427512864493995,17.022487135506005
Coney Island,Friday,20,496,4.824471774193548,19.51274193548387,16.953387096774193
Coney Island,Friday,21,465,4.755608602150538,18.368559139784946,16.373483870967743
Coney Island,Friday,22,422,5.370514218009479,20.068696682464456,17.408056872037914
Coney Island,Friday,23,353,5.901906515580737,20.86473087818697,18.72759206798867
Coney Island,Monday,0,122,6.083737704918033,20.29959016393443,19.164180327868856
Coney Island,Monday,1,79,5.213468354430379,19.22949367088608,17.396075949367088
Coney Island,Monday,2,60,6.71235,22.488,19.877000000000002
Coney Island,Monday,3,74,7.139702702702702,24.74945945945946,21.54189189189189
Coney Island,Monday,4,94,5.448531914893618,22.401063829787233,18.003404255319147
Coney Island,Monday,5,128,7.2322734375,27.705,22.604609375
Coney Island,Monday,6,268,5.420201492537314,24.550335820895523,20.28776119402985
Coney Island,Monday,7,440,4.834920454545454,23.529954545454547,19.638704545454548
Coney Island,Monday,8,560,4.3765374999999995,20.41619642857143,18.018785714285716
Coney Island,Monday,9,418,4.52961004784689,19.823397129186603,16.983684210526317
Coney Island,Monday,10,322,4.392428571428572,19.529658385093168,16.805217391304346
Coney Island,Monday,11,308,4.597243506493506,19.941493506493504,17.401558441558443
Coney Island,Monday,12,331,5.11792749244713,20.748640483383685,18.69253776435045
Coney Island,Monday,13,346,4.411679190751445,20.049682080924853,17.028815028901736
Coney Island,Monday,14,403,4.171357320099256,19.387667493796524,16.606699751861044
Coney Island,Monday,15,382,3.8808481675392668,18.49230366492147,16.115000000000002
Coney Island,Monday,16,396,4.631191919191919,20.326237373737374,18.434040404040406
Coney Island,Monday,17,436,4.181165137614679,18.29538990825688,16.74626146788991
Coney Island,Monday,18,352,4.281897727272727,18.92724431818182,16.61721590909091
Coney Island,Monday,19,344,4.496514534883721,18.70686046511628,16.704941860465116
Coney Island,Monday,20,266,4.664868421052631,17.89424812030075,16.257142857142856
Coney Island,Monday,21,266,4.73490977443609,18.911052631578947,16.13484962406015
Coney Island,Monday,22,244,4.710348360655738,18.076803278688523,16.01950819672131
Coney Island,Monday,23,194,5.224768041237113,18.45458762886598,16.913762886597937
Coney Island,Saturday,0,299,5.268010033444816,19.344615384615384,17.032642140468226
Coney Island,Saturday,1,218,5.094389908256881,19.441926605504587,16.4447247706422
Coney Island,Saturday,2,141,5.35436170212766,19.59085106382979,16.645744680851067
Coney Island,Saturday,3,104,6.966490384615384,24.13153846153846,20.212692307692308
Coney Island,Saturday,4,133,5.5697293233082705,20.53924812030075,17.487669172932332
Coney Island,Saturday,5,191,6.936858638743455,24.420994764397904,20.144502617801045
Coney Island,Saturday,6,265,6.3772301886792455,21.79909433962264,19.492716981132073
Coney Island,Saturday,7,346,5.996855491329479,21.53057803468208,19.086040462427746
Coney Island,Saturday,8,415,5.2136385542168675,20.25650602409639,17.443493975903614
Coney Island,Saturday,9,463,4.704179265658747,19.119676025917926,16.197278617710584
Coney Island,Saturday,10,430,5.187397674418605,20.62188372093023,17.64132558139535
Coney Island,Saturday,11,472,5.025125,20.371292372881356,18.070783898305084
Coney Island,Saturday,12,475,4.751604210526316,20.059831578947367,17.604505263157893
Coney Island,Saturday,13,528,4.420814393939394,19.306382575757578,16.702992424242424
Coney Island,Saturday,14,592,4.634866554054054,20.06070945945946,17.50802364864865
Coney Island,Saturday,15,568,4.857957746478873,21.134911971830984,17.978345070422538
Coney Island,Saturday,16,531,5.025284369114877,20.926629001883242,18.54241054613936
Coney Island,Saturday,17,608,4.9156809210526315,21.113009868421052,18.554309210526316
Coney Island,Saturday,18,622,5.228564308681672,22.12628617363344,19.26998392282958
Coney Island,Saturday,19,579,5.00093091537133,20.48167530224525,18.158566493955092
Coney Island,Saturday,20,486,5.454014403292181,21.69557613168724,19.136666666666667
Coney Island,Saturday,21,478,5.868866108786611,21.20205020920502,19.413933054393308
Coney Island,Saturday,22,455,5.841846153846154,21.51810989010989,19.485274725274724
Coney Island,Saturday,23,415,5.799761445783132,20.66997590361446,18.822385542168675
Coney Island,Sunday,0,228,5.937872807017544,21.24175438596491,19.08473684210526
Coney Island,Sunday,1,162,5.880444444444444,20.183271604938273,17.62327160493827
Coney Island,Sunday,2,124,5.927322580645161,20.61733870967742,17.961693548387096
Coney Island,Sunday,3,100,7.234719999999999,25.3342,20.9604
Coney Island,Sunday,4,100,7.23601,25.921100000000003,21.0332
Coney Island,Sunday,5,115,7.068991304347826,24.81660869565217,20.737043478260873
Coney Island,Sunday,6,198,6.454030303030303,22.790656565656565,19.713232323232322
Coney Island,Sunday,7,228,6.326837719298245,22.947280701754384,20.0680701754386
Coney Island,Sunday,8,205,5.319356097560976,21.105756097560977,18.13029268292683
Coney Island,Sunday,9,261,4.648363984674329,19.23302681992337,16.13034482758621
Coney Island,Sunday,10,290,5.301234482758621,20.74706896551724,17.512689655172416
Coney Island,Sunday,11,212,5.21733962264151,21.354339622641508,18.31433962264151
Coney Island,Sunday,12,259,5.122907335907336,20.907297297297298,18.919227799227798
Coney Island,Sunday,13,288,4.9386979166666665,21.505451388888886,18.84347222222222
Coney Island,Sunday,14,303,5.009577557755776,21.438349834983498,18.984884488448845
Coney Island,Sunday,15,301,4.797415282392026,21.0365780730897,18.52950166112957
Coney Island,Sunday,16,278,4.44210071942446,18.999424460431655,16.57820143884892
Coney Island,Sunday,17,289,4.681211072664359,19.645051903114187,17.20968858131488
Coney Island,Sunday,18,299,5.05352508361204,20.139163879598662,18.31685618729097
Coney Island,Sunday,19,256,4.8278984375,18.931953125,17.0615625
Coney Island,Sunday,20,249,4.90955421686747,19.489116465863454,18.090883534136548
Coney Island,Sunday,21,276,5.9417898550724635,21.42177536231884,20.054782608695653
Coney Island,Sunday,22,193,5.729569948186529,21.876321243523318,20.024922279792747
Coney Island,Sunday,23,153,5.990294117647059,21.152287581699348,19.242026143790852
Coney Island,Thursday,0,301,5.701182724252492,24.143621262458474,20.941029900332225
Coney Island,Thursday,1,241,4.436979253112033,22.56875518672199,17.99078838174274
Coney Island,Thursday,2,202,5.488410891089109,23.959653465346538,20.044059405940594
Coney Island,Thursday,3,206,5.454970873786407,21.800436893203884,17.634029126213594
Coney Island,Thursday,4,218,6.61495871559633,24.063669724770644,19.722522935779818
Coney Island,Thursday,5,243,7.172917695473251,25.652263374485596,22.42662551440329
Coney Island,Thursday,6,395,5.746172151898734,23.610354430379747,20.638227848101266
Coney Island,Thursday,7,770,5.0832675324675325,24.97290909090909,21.564532467532466
Coney Island,Thursday,8,914,4.786772428884026,22.945634573304158,20.159266958424507
Coney Island,Thursday,9,605,4.533176859504133,21.952314049586775,18.211107438016526
Coney Island,Thursday,10,484,4.854917355371901,21.98845041322314,18.89276859504132
Coney Island,Thursday,11,455,5.410032967032967,23.161758241758243,19.958791208791208
Coney Island,Thursday,12,524,5.462043893129771,23.859351145038165,20.488530534351145
Coney Island,Thursday,13,573,4.716219895287958,22.142460732984294,18.67720767888307
Coney Island,Thursday,14,612,4.566049019607843,22.15339869281046,18.998970588235295
Coney Island,Thursday,15,587,3.935504258943782,20.087580919931856,16.60616695059625
Coney Island,Thursday,16,634,4.23558832807571,20.763880126182965,17.94347003154574
Coney Island,Thursday,17,638,4.390561128526645,20.792115987460818,18.11078369905956
Coney Island,Thursday,18,534,4.031715355805244,18.542003745318354,15.74677902621723
Coney Island,Thursday,19,481,4.415212058212059,18.58844074844075,16.415696465696467
Coney Island,Thursday,20,420,4.700623809523809,18.864214285714286,16.720523809523808
Coney Island,Thursday,21,386,4.857961139896373,19.196295336787564,16.729455958549224
Coney Island,Thursday,22,353,4.658308781869689,17.96946175637394,15.87
Coney Island,Thursday,23,300,5.392423333333333,19.61436666666667,17.238533333333336
Coney Island,Tuesday,0,129,4.924077519379845,18.220697674418602,16.454573643410853
Coney Island,Tuesday,1,70,5.434628571428571,18.648,16.789142857142856
Coney Island,Tuesday,2,53,6.2510377358490565,22.199811320754716,19.84641509433962
Coney Island,Tuesday,3,63,8.060269841269841,25.855238095238096,22.200317460317457
Coney Island,Tuesday,4,94,8.435478723404255,28.665425531914895,23.667446808510636
Coney Island,Tuesday,5,196,6.204188775510204,23.45316326530612,19.42969387755102
Coney Island,Tuesday,6,344,6.169877906976745,25.989825581395348,22.878895348837208
Coney Island,Tuesday,7,649,4.385681047765793,24.284160246533126,20.45785824345146
Coney Island,Tuesday,8,774,4.2975503875969,22.23751937984496,19.21421188630491
Coney Island,Tuesday,9,482,4.370589211618257,21.488215767634856,17.77935684647303
Coney Island,Tuesday,10,413,4.835869249394673,22.221113801452784,18.298983050847458
Coney Island,Tuesday,11,382,4.5611910994764395,21.600314136125654,17.97869109947644
Coney Island,Tuesday,12,357,5.11296918767507,22.94201680672269,19.49652661064426
Coney Island,Tuesday,13,379,4.487738786279683,20.645910290237467,17.590765171503957
Coney Island,Tuesday,14,491,4.250427698574338,21.321690427698577,18.57205702647658
Coney Island,Tuesday,15,441,3.91940589569161,19.832312925170065,17.34358276643991
Coney Island,Tuesday,16,441,3.753702947845805,19.053832199546484,16.77827664399093
